index,ratings,reviews
1119,2,Connectivity is very Bad. Both sim give you very bad networks Don't buy everything is fine but connectivity is very bad
1120,2,Camera cery worst then alwyas okay
1121,2,Good
1122,2,Bad product
1123,2,Phone some time hang
1124,2,"Camera is not soo good as aspected.
Battery is 6000 mh but Battery performance is very bad. Sound quality is very poor . It seems that I m playing any chinese mobile. Otherwise everything is good."
1125,2,"Only Value for money product...
Charger damage in 4 weeks."
1126,2,Camera is slow. I received phone on 16/08/2021. Screen is full of grains and it blinks when I start slow motion camera. Then error shows and phone hangs. I requested for a replacement. I am trying for a call back from flipkart for replacement.
1127,2,Camera is not good bakwas
1128,2,"This mobile application functions and camera quality are not good.
48 megapixel camera of redmi note 7 Pro is much better than Motorola G60 108 megapixel camera."
1129,2,Not buying this mobile
1130,2,"No clone apps, no galary,
Motorola Moto has to update...."
1131,2,Very bad mobile 😡😡😡
1132,2,Product is ok but charger is bad I'm purchased one month after charger notworkimg properly
1133,2,"It's battery doesn't run as 6k mh battery, it's bulky sometimes and doesn't run as smooth like 120 hz it's literally hang when you do some work with pubg"
1134,2,Poor quality phone
1135,2,Phone is getting to much hang not good at all
1136,2,Camera is not good to 108 pixal
1137,2,Camera very bad
1138,2,"The mobile is a bit bulky, performance is ok, battery backup is good. Camera is ok, does'nt feel like 108MP. Touch has lots of issues, it automatically click while speaking and sometimes the call gets dropped because of that."
1139,2,Note a user friendly phone. Very heavy mobile and camera is not as per remark.
1140,2,Camera is of very poor quality
1141,2,Poor quality mobaile
1142,2,Calling issues and charging problems found
1143,2,"Colossal size ,,,, screen ration to body not perfect. Performance not so good as expected. Camera is medium quality. Only battery service is good. Overall not preferable."
1144,2,Disappointing camera and sound
1145,2,"Little disappointed with this mobile. Mobile is too heavy in weight to hold with hand while talking, need to use head phones. Performance is not that much great. Only good point is battery."
1146,2,Camera quality is not good
1147,2,"What a piece from motorola ...
Loved it
Camera Quality - 5/5
Performance - 5/5
Battery - 3/5
Display -- awesome"
1148,2,"Review after one 25 days of usage
The most advertised feature of this phone itself is the con of the phone.
1. The screen freezes when trying to record in 4k (30fps) or FHD (60fps)
2. Slow Motion function not working
3. If using the camera app for photos or video recording the system gets slow and throws out of the app.

Suggestion: if photography or videography is your primary use with this phone, then look for better alternatives.

Rest all other features working well."
1149,2,"The phone is having a normal camera not that difference in quality of image.

Battery charging is falsely promised , it takes 4hr to get 85% charge while no apps are running."
1150,2,"Phone is good,
Camera is very good।
Performance is also very good,
But battery is worst, it seems like 2500 mah ।


If u want battery,
Than dont go on this phone ।"
1151,2,"Phone is ok. But so many issues like no inbuilt AppLock, speak loudly when u start call recorder even other person will get to know that u started Call recording, can't play game in full screen a little space left in sides, Rear camera is just below average, front camera is best, battery backup is not good... Heating issue.. while charging.. take too long to charge... There is nothing, I can praise it.. so many issues with app.. lagging issue in BGMI sound issue .
So in conclusion DON'T GO F...
READ MORE"
1152,2,Phone was hanging and switching off..
1153,2,"Don't go for it, they claimed it has 108 megapixel camera and its not even looks like 32 mp,"
1154,2,Slow Mo does not work
1155,2,Not good
1156,2,"Worst mobile, poor ram management, pure android really useless..."
1157,2,Camera quality is good as mentioned it has 108 MP resolutions.
1158,2,Hated it
1159,2,"Hanging problem , network problem ( network lost at any time ) , charging problem it takes lots of time ,heating problem"
1160,2,Good one!!!
1161,2,One SIM Slot appears empty again and again & when I restart my phone SIM works again.
1162,2,Camera I very bad..... 😡😡😡😡😡
1163,2,"Motorola was known for good music but not now, display is ok, I can't read for long time."
1164,2,"Very heavy phone , can't use in single hand . The phone is slow . There is a delay in camera , applications. Display is okay , average colour ."
1165,2,Speaker voice is very less. Cant ear the voice of the caller.
1166,2,The touch was really good for 5-6 days but after sometime one update came and the touch gone bad. One of the biggest issue. I would suggest don't update the phone. Never !
1167,2,Camera is not good.... Heating issue... Average display...
1168,2,Ok product
1169,2,"After buyed 13 days the mic has gone, i have s9 plus thats still work fine 4th year, i didnt expecr from moto"
1170,2,Amazing mobile
1171,2,"Worst camera, cannot believe it it 108mp. Do not recommend to anyone."
1172,2,Android 11 updated but not New in mobile itself like old mobile
1173,2,This item is not good
1174,2,Not easy to use. Very very bad experience with lost off money font buy
1175,2,This phone does not charge quickly and the battery is quickly down
1176,2,Not as expected
1177,2,Rear Camera quality is not good
1178,2,"Camera is super laggy. Need software updates and optimization.
Battery is good but charging is slow compared to other same combination of charger vs battery
Performance is average even though it comes with near stock android OS."
1179,2,"Very bed camera . 108 is not . As like as 16 mg pxl ... And charging is vry slow , simple chaging ... Don't buy this mobile ."
1180,2,Charging is not working properly
1181,2,"Getting very hot , while charging, browsing"
1182,2,Worst camera and heavy phone ....selfie make u cartoon
1183,2,"I purchased motorola phone last week.
Lot of issues w r t performance, sound not functioning, crashes and device hangs.


Request for replacement..

Waiting for update"
1184,2,Too heavy too big not for single handed use. Looks like using a phone from 10 years earlier.
1185,2,Very very poor quality mobile
1186,2,Camera focus is really bad on zooming it at 8X.
1187,2,Very bad experience I am very excited for this phone but it does not fulfill my expectations it does not have phone gallery and very slow charger
1188,2,Camera not ok and mobile yag and sim Card problem
1189,2,"Display is giggling from 15th day of purchase,camera is average.display pixles is also average.battery is good,sound is good.speed is normal."
1190,2,"I am not satisfied this mobile .because
Camera quality very poor and screen Quality is very low .
My money is lost"
1191,2,Very thick mobile.
1192,2,Is mobile battery life not good and very slow charging .
1193,2,"Very slow charging ,mobile is take time for charging four to five hour."
1194,2,"Mobile over heating,video calls worst quality in front camera,waste of money"
